10.72829,-1.46012,0.66543
10.72829,-1.51757,0.56969
10.68042,-1.56544,0.50266
10.64212,-1.59416,0.56011
10.68042,-1.47927,0.65586
10.69000,-1.35480,0.67501
10.76659,-1.42182,0.64628
10.81447,-1.54629,0.61756
10.75702,-1.50799,0.61756
10.77617,-1.47927,0.58884
10.79532,-1.48884,0.59841
10.73787,-1.53672,0.60798
10.72829,-1.51757,0.64628
10.75702,-1.44097,0.67501
10.72829,-1.45055,0.68458
10.70915,-1.50799,0.63671
10.69000,-1.55587,0.62713
10.66127,-1.51757,0.62713
10.57510,-1.41225,0.59841
10.61340,-1.53672,0.59841
10.65170,-1.54629,0.57926
10.58468,-1.47927,0.60798
10.54638,-1.44097,0.59841
10.67085,-1.46012,0.57926
10.65170,-1.43140,0.55054
10.69957,-1.58459,0.59841
10.93894,-1.67076,0.59841
11.00596,-1.62289,0.56969
10.77617,-1.68034,0.55054
10.53680,-1.75693,0.39734
10.41233,-1.79523,0.28245
10.46021,-1.76651,0.25373
10.55595,-1.72821,0.35905
10.50808,-1.69948,0.42607
10.63255,-1.73778,0.52181
10.71872,-1.65161,0.51224
10.55595,-1.61331,0.49309
10.45063,-1.67076,0.46437
10.48893,-1.75693,0.45479
10.51765,-1.72821,0.47394
10.71872,-1.81438,0.48352
10.90064,-1.71863,0.44522
10.84319,-1.64204,0.42607
10.81447,-1.64204,0.42607
10.83361,-1.72821,0.27287
10.79532,-1.91970,0.16755
10.74744,-1.93885,0.12926
10.72829,-1.85268,0.25373
10.67085,-1.61331,0.33990
10.67085,-1.52714,0.37820
10.60383,-1.62289,0.36862
10.58468,-1.74736,0.38777
10.77617,-1.73778,0.37820
10.85276,-1.78566,0.37820
10.82404,-1.81438,0.43564
10.82404,-1.73778,0.50266
10.84319,-1.71863,0.52181
10.76659,-1.58459,0.43564
10.74744,-1.56544,0.36862
10.81447,-1.73778,0.39734
10.98681,-1.83353,0.43564
10.87191,-1.71863,0.52181
10.60383,-1.63246,0.41649
10.55595,-1.71863,0.41649
10.57510,-1.82395,0.50266
10.63255,-1.87183,0.62713
10.63255,-1.74736,0.63671
10.65170,-1.74736,0.65586
10.66127,-1.88140,0.61756
10.59425,-1.88140,0.59841
10.51765,-1.83353,0.53139
10.55595,-1.88140,0.44522
10.68042,-1.96757,0.33032
10.70915,-2.07289,0.30160
10.64212,-2.03459,0.27287
10.69957,-2.03459,0.28245
10.74744,-2.05374,0.29202
10.69000,-2.02502,0.33032
10.77617,-2.06332,0.46437
10.91021,-2.11119,0.57926
