-6.65911,3.78674,4.34206
-6.62081,3.71972,4.52398
-6.57294,3.56652,4.66760
-6.61123,3.41333,4.89739
-6.55379,3.30801,5.06973
-6.62081,3.60482,4.84952
-6.65911,3.56652,4.72505
-6.64953,3.54737,4.55270
-6.72613,3.54737,4.43781
-6.64953,3.56652,4.47611
-6.62081,3.62397,4.44738
-6.65911,3.58567,4.46653
-6.62081,3.50908,4.53355
-6.58251,3.48993,4.61015
-6.59208,3.43248,4.67717
-6.52506,3.53780,4.64845
-6.62081,3.46120,4.61015
-6.51549,3.36546,4.64845
-6.51549,3.44205,4.61015
-6.54421,3.51865,4.61972
-6.58251,3.52823,4.56228
-6.60166,3.51865,4.63887
-6.60166,3.62397,4.62930
-6.62081,3.59525,4.65802
-6.53464,3.50908,4.64845
-6.55379,3.53780,4.56228
-6.58251,3.55695,4.50483
-6.62081,3.48993,4.40909
-6.59208,3.40376,4.31334
-6.61123,3.49950,4.41866
-6.76443,3.20269,4.21759
-6.68783,3.39418,4.10270
-6.74528,3.45163,3.72929
-6.91762,3.34631,3.58567
-6.97507,3.47078,3.58567
-6.88890,3.66227,3.62397
-6.90805,3.75801,3.64312
-7.10911,3.72929,3.57610
-7.37720,3.63355,3.43248
-6.75485,3.59525,4.58143
-6.80273,3.58567,4.75377
-6.74528,3.46120,4.92611
-6.84102,3.32716,4.88781
-6.90805,3.26014,4.78249
-6.73570,3.42291,4.69632
-6.50591,3.44205,4.86866
-6.63996,3.47078,4.76334
-6.76443,3.27929,4.53355
-6.71655,3.11652,4.36121
-7.37720,3.69099,3.35588
-6.91762,3.55695,3.21226
-7.19528,3.75801,2.96333
-7.27188,3.89206,2.85801
-7.12826,3.80589,2.98248
-7.11869,3.50908,3.04950
-7.33890,3.26014,2.81013
-7.37720,3.14524,2.61864
-7.32933,3.21226,2.63779
-7.23358,3.36546,2.83886
-7.28145,3.48035,2.90588
-7.32933,3.62397,2.84843
-7.45380,3.65269,2.69524
-7.61656,3.55695,2.75269
-7.74103,3.42291,2.81971
-7.77933,3.49950,2.75269
-7.91337,3.71972,2.67609
-7.94210,3.72929,2.73354
-7.80805,3.48993,2.78141
-7.85593,3.19312,2.56120
-7.89422,3.14524,2.39843
-7.81763,3.24099,2.40800
-7.67401,3.28886,2.50375
-7.57826,3.21226,2.47502
-7.61656,3.10694,2.33141
-7.68358,3.14524,2.26438
-7.64529,3.22184,2.41758
-7.60699,3.18354,2.57077
-7.67401,3.11652,2.54205
-7.71231,3.12609,2.38885
-7.76018,3.22184,2.34098
-7.87508,3.26014,2.46545
-7.86550,3.26971,2.65694
-7.80805,3.17397,2.60907
-7.76018,3.26971,2.42715
-7.78890,3.40376,2.41758
-7.82720,3.37503,2.47502
-7.76976,3.12609,2.42715
-7.77933,3.00162,2.26438
-7.84635,3.18354,2.17821
-7.83678,3.48993,2.30268
-7.75061,3.56652,2.46545
-7.76018,3.29844,2.42715
-7.77933,3.06865,2.23566
-7.81763,3.15482,2.06332
-7.83678,3.24099,2.09204
-7.91337,3.18354,2.11119
-7.86550,3.05907,2.07289
-7.94210,3.07822,2.02502
-8.01869,3.20269,2.12077
-8.10487,3.31759,2.08247
-8.08572,3.23141,2.00587
-7.98040,2.96333,1.91012
-7.98997,2.99205,1.78566
-8.07614,3.30801,1.89098
-8.11444,3.41333,2.13991
-8.10487,3.28886,2.08247
-7.94210,3.03992,1.91970
-7.99955,2.95375,1.43140
-8.45913,2.91545,1.09629
-8.89955,2.85801,1.24948
-8.78466,2.93460,1.56544
-8.40168,2.88673,1.62289
-8.40168,2.69524,1.03884
-8.52615,2.70481,0.64628
-8.66976,3.29844,0.56969
-8.96658,3.65269,0.69416
-8.93785,3.67184,0.58884
-8.86126,3.45163,0.44522
-8.88998,3.32716,0.18670
-8.70806,3.44205,-0.21543
-8.42083,4.61972,-1.23991
-8.60274,5.22292,-2.47502
-8.86126,4.98356,-3.62397
-8.91870,4.64845,-4.45696
-8.70806,4.72505,-4.51441
-8.92828,5.01228,-4.86866
-9.27296,5.51973,-5.05058
-8.83253,5.88357,-4.97398
-8.48785,5.90272,-5.31867
-8.65062,4.97398,-5.27080
-8.46870,3.94951,-4.64845
-7.94210,3.93993,-3.28886
-7.57826,4.86866,-1.76651
-7.10911,4.77292,-0.78033
-6.87932,3.97823,0.10053
-6.82187,3.66227,0.76118
-6.19953,3.12609,1.31650
-4.70590,2.25481,1.92927
-3.59525,1.12501,2.32183
-2.86758,0.67501,3.37503
-2.13991,0.75160,4.79207
-0.96224,0.33990,5.71123
0.73245,0.08138,6.01761
2.18779,-0.93352,6.41017
4.50483,-2.39843,7.97082
6.98464,-3.95908,9.61765
9.04317,-7.24315,12.51874
10.20169,-9.82829,15.11344
8.81338,-8.63147,15.09430
5.96016,-6.79315,13.78258
4.27504,-7.17613,13.90705
4.34206,-7.47294,14.22301
4.49526,-6.01761,13.73471
3.23141,-4.95484,12.68150
1.01969,-4.28462,12.26980
0.34947,-3.84419,12.52831
1.83353,-2.93460,13.01661
1.71863,-2.20694,12.21235
-0.42607,-2.57077,11.34107
-1.27820,-3.58567,11.39851
-0.05266,-3.63355,11.69533
0.62713,-2.26438,11.87724
