2.48460,-1.08671,9.26339
2.49417,-1.00054,9.39743
2.51332,-1.04841,9.39743
2.52290,-1.12501,9.31126
2.55162,-1.19203,9.33041
2.51332,-1.12501,9.42615
2.44630,-1.03884,9.48360
2.48460,-1.06756,9.48360
2.48460,-1.07714,9.48360
2.46545,-1.01969,9.61765
2.43673,-0.97182,9.66552
2.48460,-1.02927,9.63679
2.54205,-1.04841,9.56020
2.56120,-1.02927,9.56977
2.54205,-0.97182,9.64637
2.56120,-0.99097,9.56020
2.56120,-1.10586,9.44530
2.58034,-1.10586,9.33998
2.46545,-1.01012,9.35913
2.30268,-0.88565,9.45488
2.25481,-0.75160,9.39743
2.31226,-0.70373,9.25381
2.36013,-0.82820,9.06232
2.30268,-0.82820,8.92828
2.18779,-0.63671,8.92828
2.09204,-0.60798,8.73679
2.12077,-0.66543,8.66019
2.01545,-0.33032,8.49742
1.87183,-0.26330,8.17189
1.95800,-0.26330,7.91337
2.07289,0.00479,7.54954
2.31226,0.11968,6.99422
2.68566,0.00479,6.16123
2.95375,0.06223,5.20377
3.25056,0.20585,4.54313
3.72929,0.23458,3.98780
4.14100,0.09096,3.25056
4.48568,-0.30160,2.48460
4.80164,-0.65586,1.86225
4.96441,-0.78033,1.34523
4.74419,-0.60798,0.80905
4.37079,-0.77075,0.86650
4.51441,-1.91012,1.24948
5.69208,-2.94418,1.64204
7.25273,-2.37928,2.33141
8.67934,-1.45055,3.83461
9.60807,-0.75160,5.32824
10.11552,-0.55054,6.17080
11.07298,-0.71330,6.57294
12.34640,-0.88565,6.57294
13.14109,-1.14416,6.68783
13.68683,-1.93885,6.86975
14.11769,-2.52290,6.67826
14.35705,-2.31226,5.99846
14.40493,-2.34098,6.34315
14.38578,-2.54205,6.63038
14.51982,-2.49417,6.73570
14.72089,-2.00587,6.91762
14.57727,-1.45055,7.43465
13.82088,-1.38352,7.88465
13.36130,-1.67076,7.23358
13.41875,-2.12077,6.34315
12.98789,-2.41758,6.41017
12.33682,-1.99630,7.01337
11.92511,-1.46969,7.09954
12.26022,-1.59416,6.75485
12.10703,-1.71863,6.79315
11.39851,-1.27820,7.38677
11.16873,-0.73245,7.91337
11.47511,-0.47394,8.26763
11.31234,-0.74203,8.47827
10.94851,-1.35480,8.26763
11.11128,-1.50799,8.43040
11.46554,-1.54629,8.31551
11.94426,-1.78566,8.30593
11.62830,-1.81438,8.44955
11.41766,-2.22609,8.88040
12.15490,-2.84843,8.73679
12.83470,-3.19312,8.29636
12.98789,-3.12609,8.35380
13.30385,-2.55162,8.67934
13.43790,-1.96757,9.04317
13.05491,-2.29311,9.06232
12.94959,-3.35588,8.33465
13.50492,-3.86334,7.93252
14.05067,-3.00162,8.28678
14.19429,-1.84310,8.44955
13.99322,-2.05374,7.79848
13.59109,-3.15482,6.60166
13.19853,-3.79631,5.63463
12.76768,-3.71972,5.04101
12.38469,-3.07822,5.02186
11.63788,-2.13991,5.03143
10.46021,-1.87183,4.67717
9.44530,-2.30268,4.31334
8.68891,-2.27396,4.01653
7.78890,-2.01545,3.93993
7.08039,-1.75693,3.99738
6.53464,-1.30693,4.00695
6.09421,-0.83777,3.98780
5.45271,-0.60798,4.08355
4.68675,-0.45479,4.08355
3.93993,-0.50266,3.79631
3.60482,-0.53139,3.71014
3.36546,-0.13883,4.09312
2.95375,-0.00479,4.83037
2.82928,-0.29202,4.97398
2.76226,-0.32075,5.15590
2.48460,0.20585,5.54846
2.01545,0.54096,6.02719
1.69948,0.36862,6.31442
1.60374,0.02394,6.43889
1.64204,0.06223,6.64953
1.55587,0.14841,6.87932
1.39310,-0.25373,7.34847
1.53672,-0.38777,7.83678
1.48884,-0.07181,8.00912
1.42182,0.13883,8.38253
1.44097,0.19628,8.92828
1.52714,0.25373,9.20594
1.54629,0.38777,9.24424
1.47927,0.47394,9.46445
1.41225,0.33990,9.63679
1.49842,0.13883,9.56977
1.66119,0.09096,9.51233
1.64204,0.19628,9.52190
1.52714,0.11011,9.52190
1.56544,-0.05266,9.44530
1.62289,-0.01436,9.32083
1.69948,0.12926,9.40700
1.64204,0.18670,9.52190
1.46012,0.00479,9.31126
1.48884,-0.10053,9.36871
1.61331,0.07181,9.42615
1.62289,0.29202,9.40700
1.53672,0.33990,9.53148
1.38352,0.22500,9.29211
1.33565,0.16755,9.23466
1.43140,0.25373,9.25381
1.36437,0.31117,9.11977
