-7.83678,0.96224,3.40376
-7.81763,0.99097,3.34631
-7.76018,0.89522,3.29844
-7.82720,0.92395,3.30801
-7.92295,0.99097,3.33673
-7.94210,0.96224,3.36546
-7.85593,0.90480,3.44205
-7.84635,0.92395,3.46120
-7.71231,0.86650,3.58567
-7.66444,0.95267,3.64312
-7.74103,0.99097,3.59525
-7.59741,1.01012,3.62397
-7.52082,1.13459,3.63355
-7.65486,1.12501,3.59525
-7.65486,0.92395,3.48993
-7.70273,0.88565,3.36546
-7.73146,0.92395,3.34631
-7.74103,1.00054,3.30801
-7.74103,0.93352,3.21226
-7.83678,0.89522,3.15482
-8.02827,0.83777,3.07822
-8.19104,0.73245,3.14524
-8.21976,0.67501,3.28886
-8.16231,0.70373,3.29844
-8.13359,0.71330,3.19312
-8.13359,0.78033,3.16439
-8.13359,0.83777,3.28886
-8.13359,0.92395,3.26971
-8.14316,0.96224,3.22184
-8.05699,1.01012,3.20269
-8.16231,1.09629,3.24099
-8.30593,1.06756,3.33673
-8.33465,1.05799,3.27929
-8.31551,0.90480,3.26014
-8.39210,0.74203,3.03992
-8.56444,0.86650,2.76226
-8.77508,1.11544,2.55162
-8.77508,1.33565,2.31226
-8.65062,1.54629,2.04417
-8.73679,1.60374,1.69948
-8.86126,1.78566,1.66119
-9.16764,2.66651,1.26863
-9.69424,2.61864,0.82820
-9.78999,3.16439,0.10053
-9.64637,4.11227,-0.23458
-10.00063,3.93036,-0.77075
-10.27829,2.15906,-0.58884
-10.44106,2.74311,-0.92395
-10.26872,3.97823,-0.89522
-10.31659,3.56652,-1.42182
-10.12510,2.98248,-1.68991
-9.89531,2.48460,-1.58459
-9.46445,2.68566,-0.95267
-9.23466,3.71972,0.19628
-8.97615,4.02610,1.12501
-8.53572,3.67184,0.88565
-7.98040,3.19312,0.68458
-7.42507,2.18779,0.42607
-6.98464,1.35480,0.47394
-6.29527,1.21118,1.67076
-5.30909,1.47927,2.59949
-4.32291,1.18246,3.19312
-3.48035,-0.25373,4.73462
-2.42715,-2.60907,5.83570
-2.14949,-1.78566,5.46229
-2.63779,0.78033,5.72080
-4.03568,1.17288,5.08888
-3.80589,-0.05266,4.96441
-2.03459,-1.18246,6.78358
-0.23458,-2.24523,8.82296
0.78990,-3.27929,9.21551
1.05799,-2.71439,8.78466
1.17288,-1.85268,8.37295
2.08247,-2.04417,8.60274
