a;1980117759834;3.3335419;-1.5650635;8.762665
a;1980137901435;3.841156;-1.280777;7.842087
a;1980158043037;3.8136597;-1.6004181;7.506485
a;1980178184638;4.167877;-2.0541077;7.578247
a;1980198326240;5.206131;-2.0556793;7.626236
a;1980218467842;6.0974426;-1.7711334;7.2976837
a;1980238609443;6.5054474;-1.9639587;6.8151703
a;1980258751045;6.8552856;-1.9491272;6.3621674
a;1980278892646;7.6329193;-1.6777191;6.4997253
a;1980299034248;8.501617;-1.5512085;6.645508
a;1980319175849;9.203522;-2.600357;5.6206665
a;1980339317451;9.933289;-3.7592163;4.644272
a;1980359459052;10.835892;-2.994278;5.3664246
a;1980379600654;10.599701;-1.9317169;6.193695
a;1980399742256;10.193008;-2.3387299;6.392746
a;1980419883857;9.999756;-2.2002869;6.270172
a;1980440025459;9.837173;-2.3039703;6.8471527
a;1980460167060;8.87886;-1.9147797;6.4583435
a;1980480308662;8.268845;-0.5545044;6.37027
a;1980500450263;8.264389;0.30174255;6.7324677
a;1980520591865;8.217819;-0.2828064;6.5007324
a;1980540733467;7.9844055;-0.26037598;5.827606
a;1980560875068;8.073425;0.26348877;6.5254974
a;1980581016670;8.227615;-0.076675415;6.827194
a;1980601158271;7.9397736;-0.4829712;6.7808685
a;1980621299873;7.727066;-0.13240051;6.466217
a;1980641441474;7.9262695;0.18582153;6.2086487
a;1980661583076;7.87442;0.11352539;6.152832
a;1980681724677;7.541916;-0.09162903;6.0597534
a;1980701866279;7.533844;-0.20217896;5.969467
a;1980722007881;7.58609;-0.3030548;5.886627
a;1980742149482;7.526474;-0.22993469;5.7872467
a;1980762291084;7.6102295;-0.24188232;5.9119415
a;1980782432685;7.7016754;-0.39707947;5.9178314
a;1980802574287;7.512863;-0.5015106;5.805542
a;1980822715888;7.5002747;-0.4954834;5.992813
a;1980842857490;7.637192;-0.48188782;6.2839355
a;1980862999092;7.502823;-0.02015686;6.391571
a;1980883140693;7.329117;0.24195862;6.4819794
a;1980903282295;7.457367;-0.045425415;6.381958
a;1980923423896;7.582245;-0.31222534;5.9516754
a;1980943565498;7.49234;-0.037597656;5.8794403
a;1980963707099;7.365906;0.035598755;5.8796387
a;1980983848701;7.578644;-0.035186768;5.8146515
a;1981003990302;7.5792694;0.05671692;5.8215027
a;1981024131904;7.309677;-0.08778381;5.918167
a;1981044273506;7.372406;-0.19792175;6.063919
a;1981064415107;7.494644;0.12452698;6.0779266
a;1981084556709;7.5177765;0.265625;6.0746155
a;1981104698310;7.5022736;0.07611084;6.1088867
a;1981124839912;7.502075;-0.16134644;6.0714417
a;1981144981513;7.369156;-0.11526489;6.0845795
a;1981165123115;7.353592;0.13024902;6.117981
a;1981185264717;7.5742035;0.06904602;6.1436768
a;1981205406318;7.5934906;-0.1348877;6.1579285
a;1981225547920;7.442642;-0.13317871;6.2065887
a;1981245689521;7.42865;-0.030731201;6.309601
a;1981265831123;7.688431;-0.17260742;6.5282135
a;1981285972724;7.5532074;-0.19448853;6.501541
a;1981306114326;7.405609;-0.096847534;6.5352783
a;1981326255927;7.5848236;-0.3087616;6.3354034
a;1981346397529;7.791794;-0.44517517;6.3655396
a;1981366539131;7.5416565;-0.4409027;6.3184967
a;1981386680732;7.415207;-0.38537598;6.2084503
a;1981406822334;7.5059967;-0.36676025;6.038925
a;1981426963935;7.5759583;-0.38349915;5.978775
a;1981447105537;7.5134125;-0.3704071;6.1071625
a;1981467247138;7.3499603;-0.42944336;6.098007
a;1981487388740;7.3977814;-0.5364227;6.0325165
a;1981507530342;7.4938965;-0.29118347;6.0481567
a;1981527671943;7.496643;-0.061782837;6.2345123
a;1981547813545;7.4595795;-0.19038391;6.270462
a;1981567955146;7.6239777;-0.34892273;6.2657623
a;1981588096748;7.4931335;-0.34979248;6.334671
a;1981608238349;7.143402;-0.30204773;6.309555
a;1981628379951;7.2360535;-0.29768372;6.330246
a;1981648521552;7.5234833;-0.329422;6.336258
a;1981668663154;7.592346;-0.42951965;6.3559723
a;1981688804756;7.4924927;-0.35165405;6.347229
