a;2001810269218;8.47171;-3.8036652;7.015747
a;2001830410819;8.023132;-1.9828491;6.944168
a;2001850552421;8.182571;-0.8241272;6.676361
a;2001870694022;7.8930206;-0.40122986;6.617325
a;2001890835624;7.091446;-0.34632874;6.8400116
a;2001910977225;6.7937775;-0.17106628;7.0846863
a;2001931118827;6.9118347;-0.30078125;6.620056
a;2001951260428;7.117935;-0.8820038;6.4323425
a;2001971402030;7.253937;-0.9725342;6.5936127
a;2001991543632;7.131241;-0.59375;6.539459
a;2002011685233;7.209137;-0.5549164;6.690216
a;2002031826835;7.4291534;-0.6667023;6.609375
a;2002051968436;7.2588654;-0.8127899;6.4725037
a;2002072110038;7.1084747;-0.821228;6.4495697
a;2002092251639;7.2223053;-0.6663971;6.5564575
a;2002112393241;7.1881256;-0.73373413;6.5220337
a;2002132534843;7.0785675;-0.58280945;6.5127106
a;2002152676444;6.9581757;-0.59399414;6.440323
a;2002172818046;7.2668915;-0.9061432;6.259369
a;2002192959647;7.415085;-0.8960724;6.4212494
a;2002213101249;7.0658875;-0.8474426;6.6651306
a;2002233242850;7.0683746;-0.68395996;6.7278748
a;2002253384452;7.3848877;-0.5169525;6.649597
a;2002273526053;7.435852;-0.40344238;6.6922455
a;2002293667655;7.282715;-0.21469116;6.7374115
a;2002313809257;7.1451874;-0.3455963;6.694565
a;2002333950858;7.1657715;-0.47406006;6.6341705
a;2002354092460;7.0803375;-0.31819153;6.6443024
a;2002374234061;6.645645;-0.26176453;6.5934296
a;2002394375663;6.598709;-0.2735138;6.524353
a;2002414517264;6.9148254;-0.114868164;6.5654755
a;2002434658866;6.8577576;-0.12774658;6.6789093
a;2002454800468;6.8099823;-0.30332947;6.57193
a;2002474942069;6.919632;-0.5254822;6.458908
a;2002495083671;6.99057;-0.5971985;6.4350586
a;2002515225272;6.9746094;-0.51301575;6.554413
a;2002535366874;6.8395386;-0.44638062;6.643173
a;2002555508475;6.7635193;-0.50401306;6.692871
a;2002575650077;6.706253;-0.6374359;6.6788635
a;2002595791678;6.787094;-0.55581665;6.776291
a;2002615933280;6.9740753;-0.4555359;6.8505707
a;2002636074882;7.0946198;-0.5031433;6.851593
a;2002656216483;7.1089783;-0.70506287;6.8316345
a;2002676358085;7.132202;-0.7193451;6.7729034
a;2002696499686;7.187088;-0.69692993;6.637848
a;2002716641288;7.134079;-0.6880951;6.660248
a;2002736782889;7.111679;-0.49919128;6.860489
a;2002756924491;7.1019135;-0.4831848;6.8295746
a;2002777066093;7.089157;-0.67134094;6.7887726
a;2002797207694;7.03154;-0.6841583;6.909027
a;2002817349296;6.938446;-0.44018555;6.977066
a;2002837490897;6.9519653;-0.26330566;7.006363
a;2002857632499;7.0630493;-0.39926147;6.8740997
a;2002877774100;7.07106;-0.6320801;6.697525
a;2002897915702;7.0930786;-0.611969;6.8199005
a;2002918057303;7.100418;-0.5250397;6.80217
a;2002938198905;7.015976;-0.62927246;6.651932
a;2002958340507;6.8846283;-0.77505493;6.616272
a;2002978482108;6.962021;-0.65948486;6.5937347
a;2002998623710;7.0906067;-0.56640625;6.618698
a;2003018765311;7.076416;-0.5381775;6.7175903
a;2003038906913;7.0643616;-0.6917572;6.784073
a;2003059048514;7.021347;-0.70980835;6.7813873
a;2003079190116;7.094757;-0.5074005;6.648529
a;2003099331718;7.0811462;-0.3407135;6.6726227
a;2003119473319;6.9673615;-0.40040588;6.7086945
a;2003139614921;6.662918;-0.9438782;6.452835
a;2003159756522;7.2979736;-0.9835205;6.2547913
