-6.13251,-0.97182,6.64953
-6.07506,-1.46012,6.61123
-6.09421,-0.80905,6.93677
-5.88357,-0.33032,7.54954
-5.53888,-0.27287,7.78890
-5.43356,-0.27287,7.60699
-5.54846,-0.47394,7.31975
-5.57718,-0.90480,7.21443
-5.48144,-1.18246,7.32933
-5.35697,-1.24948,7.30060
-5.33782,-1.04841,7.08039
-5.40484,-0.57926,6.84102
-5.52931,-0.26330,6.78358
-5.65378,-0.10053,6.79315
-5.68250,-0.11011,6.83145
-5.74952,-0.12926,6.74528
-5.78782,-0.06223,6.52506
-5.84527,-0.01436,6.36230
-5.82612,0.00000,6.39102
-5.83570,-0.00479,6.45804
-5.86442,-0.01436,6.57294
-5.77825,0.13883,6.61123
-5.81655,0.33032,6.55379
-5.84527,0.33990,6.50591
-5.80697,0.18670,6.58251
-5.87399,0.01436,6.71655
-5.93144,-0.03351,6.68783
-5.87399,-0.05266,6.54421
-5.79740,-0.01436,6.59208
-5.73995,-0.00479,6.70698
-5.74952,0.00000,6.74528
-5.77825,-0.04309,6.68783
-5.90272,-0.27287,6.55379
-5.97931,-0.50266,6.48677
-5.94102,-0.54096,6.59208
-5.90272,-0.40692,6.71655
-5.94102,-0.13883,6.72613
-6.01761,0.06223,6.62081
-6.07506,0.02394,6.49634
-6.05591,-0.18670,6.54421
-5.99846,-0.45479,6.56336
-5.97931,-0.48352,6.53464
-5.99846,-0.18670,6.43889
-6.07506,0.07181,6.43889
-6.11336,0.12926,6.49634
-6.17080,0.05266,6.49634
-6.14208,-0.09096,6.51549
-6.08463,-0.22500,6.49634
-6.06548,-0.15798,6.55379
-6.07506,-0.17713,6.63038
-5.96974,-0.14841,6.52506
-5.85484,0.18670,6.41974
-5.73037,0.41649,6.54421
-5.73995,0.24415,6.69740
-5.74952,0.02394,6.67826
-5.66335,0.05266,6.55379
-5.64420,0.31117,6.48677
-5.61548,0.43564,6.59208
-5.60590,0.47394,6.63038
-5.66335,0.60798,6.73570
-5.64420,0.59841,6.80273
-5.59633,0.37820,6.73570
-5.53888,0.26330,6.63038
-5.52931,0.30160,6.62081
-5.59633,0.42607,6.72613
-5.60590,0.50266,6.86975
-5.62505,0.50266,6.81230
-5.64420,0.43564,6.63996
-5.73037,0.43564,6.49634
-5.90272,0.56011,6.50591
-5.93144,0.58884,6.59208
-5.85484,0.64628,6.52506
-5.87399,0.71330,6.36230
-6.04633,0.68458,6.21868
-6.10378,0.60798,6.18995
-6.16123,0.74203,6.30485
-6.11336,0.93352,6.38144
-6.08463,1.01969,6.38144
-6.18038,0.96224,6.24740
-6.34315,0.70373,6.08463
-6.28570,0.63671,6.14208
-6.27612,0.77075,6.25697
-6.48677,0.95267,6.18038
-6.73570,1.00054,6.17080
-6.91762,0.98139,6.17080
-7.05166,1.12501,6.09421
-7.11869,1.37395,5.99846
-7.22401,1.45055,5.97931
-7.45380,1.42182,5.93144
-7.60699,1.51757,5.89314
-7.70273,1.71863,5.76867
-7.79848,1.86225,5.61548
-8.10487,1.98672,5.47186
-8.42083,2.18779,5.25165
-8.45913,2.58034,5.11760
-8.27721,2.81013,5.49101
-8.23891,2.59949,5.68250
-8.08572,2.12077,5.89314
-8.10487,1.67076,6.15165
-8.09529,1.64204,6.01761
-8.13359,1.68991,5.50059
-8.20061,1.68034,5.31867
-8.18146,1.89098,5.47186
-7.76976,1.77608,5.72080
-7.27188,1.42182,5.77825
-7.08996,1.27820,5.62505
-7.15698,1.31650,5.53888
-6.81230,0.98139,5.96974
-6.22825,0.82820,6.05591
-5.62505,0.82820,6.11336
-5.25165,1.05799,6.21868
-5.39526,1.07714,5.83570
-5.44314,-0.03351,5.67293
-4.58143,-0.74203,5.93144
-3.03035,-0.57926,6.18038
-1.79523,-0.15798,6.89847
-0.96224,0.27287,8.05699
-0.05266,0.18670,8.66019
0.61756,0.04309,8.22934
1.57502,0.23458,7.70273
2.80056,-0.40692,7.97082
3.73887,-1.86225,8.73679
3.74844,-2.53247,9.47403
3.09737,-2.69524,8.89955
2.51332,-2.95375,8.20061
2.16864,-2.25481,8.21019
1.36437,-2.42715,8.78466
0.96224,-3.66227,9.03360
0.94309,-3.56652,9.10062
1.17288,-2.45587,9.12934
0.88565,-1.81438,9.30169
0.34947,-1.84310,9.04317
0.33990,-1.82395,8.74636
0.64628,-1.49842,9.11977
